id,user_id,transaction_date,transaction_type,amount,subscription_tier,status
864,190,"2025-06-11 05:22:19",mrr,29.00,starter,failed
865,190,"2025-07-10 16:28:19",mrr,29.00,starter,failed
866,190,"2025-08-02 15:01:45",one_time,403.00,starter,completed
867,190,"2025-02-17 14:56:51",refund,-13.00,starter,failed
868,190,"2024-10-09 11:05:27",mrr,29.00,starter,completed
869,191,"2025-08-02 01:26:53",one_time,168.00,starter,failed
870,191,"2025-03-16 22:50:42",mrr,29.00,starter,pending
871,191,"2025-06-04 12:45:32",refund,-16.00,starter,completed
872,192,"2025-04-04 00:09:28",mrr,299.00,enterprise,completed
873,192,"2025-05-27 20:05:41",refund,-212.00,enterprise,completed
874,192,"2025-06-28 14:56:13",refund,-256.00,enterprise,completed
875,192,"2025-07-21 02:20:53",one_time,258.00,enterprise,completed
876,192,"2025-08-18 12:16:36",refund,-31.00,enterprise,pending
877,192,"2025-05-24 11:53:34",mrr,299.00,enterprise,completed
878,192,"2025-09-05 18:28:47",refund,-158.00,enterprise,failed
879,193,"2025-06-08 14:09:52",refund,-212.00,enterprise,pending
880,193,"2024-04-18 10:55:57",refund,-284.00,enterprise,completed
881,193,"2024-06-22 18:57:54",mrr,299.00,enterprise,failed
882,193,"2025-01-21 16:11:18",one_time,371.00,enterprise,completed
883,193,"2025-04-06 14:38:53",one_time,454.00,enterprise,completed
884,193,"2025-11-18 08:24:10",refund,-154.00,enterprise,failed
885,193,"2024-09-30 05:28:14",refund,-215.00,enterprise,completed
886,194,"2025-01-09 14:07:23",refund,-57.00,professional,completed
887,194,"2024-12-26 00:28:47",one_time,412.00,professional,pending
888,194,"2024-04-21 18:25:21",one_time,301.00,professional,completed
889,194,"2024-12-23 16:23:10",one_time,121.00,professional,pending
890,195,"2025-03-06 14:34:28",refund,-32.00,professional,completed
891,195,"2025-09-15 11:54:07",one_time,123.00,professional,failed
892,195,"2025-05-27 05:27:01",one_time,269.00,professional,completed
893,195,"2024-12-19 16:44:16",mrr,99.00,professional,pending
894,195,"2025-10-22 17:56:20",mrr,99.00,professional,failed
895,195,"2025-08-04 01:08:00",refund,-85.00,professional,completed
896,195,"2025-09-22 01:23:35",one_time,32.00,professional,completed
897,195,"2024-12-19 10:17:08",one_time,273.00,professional,completed
898,196,"2023-10-24 05:24:03",mrr,0.00,free,pending
899,196,"2023-03-10 20:01:22",mrr,0.00,free,pending
900,196,"2024-04-21 15:37:26",mrr,0.00,free,failed
901,197,"2025-10-30 21:50:40",one_time,349.00,professional,completed
902,197,"2025-10-03 09:49:58",one_time,477.00,professional,pending
903,197,"2025-09-02 00:35:50",one_time,236.00,professional,completed
904,197,"2025-10-30 10:10:07",one_time,393.00,professional,failed
905,197,"2025-10-08 23:48:42",one_time,398.00,professional,completed
906,197,"2025-10-17 03:55:49",one_time,232.00,professional,completed
907,197,"2025-10-29 23:57:14",refund,-32.00,professional,completed
908,197,"2025-10-13 13:24:12",mrr,99.00,professional,completed
909,198,"2025-10-12 13:39:52",refund,-50.00,professional,completed
910,199,"2023-12-30 08:28:02",mrr,99.00,professional,completed
911,199,"2025-11-02 22:38:53",refund,-21.00,professional,pending
912,199,"2023-09-17 04:15:25",one_time,338.00,professional,completed
913,199,"2023-11-16 08:51:21",mrr,99.00,professional,completed
914,199,"2025-08-25 17:02:48",mrr,99.00,professional,pending
915,200,"2024-01-13 22:59:10",mrr,299.00,enterprise,completed
916,200,"2025-08-13 14:30:57",mrr,299.00,enterprise,pending
917,200,"2024-05-09 21:35:16",mrr,299.00,enterprise,completed
918,201,"2025-01-10 17:20:06",mrr,29.00,starter,failed
919,201,"2025-05-02 03:57:57",one_time,302.00,starter,failed
920,201,"2025-03-20 18:37:45",mrr,29.00,starter,pending
921,201,"2025-10-03 06:33:22",one_time,224.00,starter,completed
922,201,"2025-03-04 08:51:12",mrr,29.00,starter,failed
923,201,"2024-06-01 22:51:38",mrr,29.00,starter,pending
924,201,"2025-09-03 05:01:32",one_time,303.00,starter,completed
925,202,"2025-09-12 14:34:33",mrr,0.00,free,pending
926,202,"2025-05-23 12:09:15",mrr,0.00,free,pending
927,202,"2025-09-10 08:29:50",one_time,13.00,free,completed
928,202,"2025-01-17 00:22:21",mrr,0.00,free,completed
929,202,"2024-08-12 09:10:47",mrr,0.00,free,completed
930,202,"2025-11-06 01:09:05",mrr,0.00,free,failed
931,202,"2024-12-15 03:30:01",mrr,0.00,free,completed
932,203,"2025-10-31 03:45:45",mrr,299.00,enterprise,completed
933,203,"2025-11-23 20:08:53",refund,-239.00,enterprise,completed
934,204,"2025-11-29 21:28:37",mrr,0.00,free,failed
935,204,"2025-11-15 18:45:37",mrr,0.00,free,completed
936,204,"2025-08-22 12:12:59",mrr,0.00,free,completed
937,205,"2025-10-19 12:50:21",mrr,0.00,free,pending
938,205,"2025-06-19 16:57:38",mrr,0.00,free,failed
939,205,"2025-05-15 15:26:27",mrr,0.00,free,failed
940,205,"2025-09-16 13:33:17",mrr,0.00,free,pending
941,205,"2025-11-04 04:39:56",mrr,0.00,free,failed
942,205,"2025-07-15 11:53:38",mrr,0.00,free,completed
943,206,"2025-03-10 22:35:32",mrr,0.00,free,completed
944,206,"2025-08-17 07:38:25",mrr,0.00,free,pending
945,206,"2025-07-03 14:12:19",one_time,38.00,free,failed
946,207,"2025-08-29 12:26:19",one_time,416.00,starter,pending
947,207,"2025-09-07 04:25:55",one_time,202.00,starter,completed
948,207,"2025-08-26 12:36:32",one_time,381.00,starter,failed
949,208,"2024-09-08 02:08:13",mrr,0.00,free,completed
950,208,"2025-04-02 15:42:56",mrr,0.00,free,completed
951,208,"2025-03-21 06:10:38",mrr,0.00,free,completed
952,209,"2023-12-27 20:03:43",mrr,0.00,free,completed
953,209,"2023-10-31 02:31:02",one_time,26.00,free,completed
954,209,"2023-07-03 05:15:34",mrr,0.00,free,failed
955,209,"2025-07-06 02:24:18",mrr,0.00,free,completed
956,209,"2023-03-04 22:02:37",mrr,0.00,free,completed
957,209,"2024-08-02 05:24:21",mrr,0.00,free,pending
958,209,"2024-02-08 23:40:42",mrr,0.00,free,completed
959,210,"2024-09-19 03:47:19",one_time,352.00,enterprise,completed
960,210,"2025-03-16 12:10:38",one_time,289.00,enterprise,completed
961,211,"2025-10-29 20:34:06",mrr,0.00,free,completed
962,211,"2025-08-25 10:12:54",mrr,0.00,free,failed
963,212,"2024-11-01 08:29:16",mrr,299.00,enterprise,failed
964,212,"2024-08-10 21:44:57",mrr,299.00,enterprise,failed
965,212,"2025-07-19 17:48:31",mrr,299.00,enterprise,completed
966,213,"2023-09-11 05:48:38",refund,-254.00,enterprise,completed
967,213,"2023-03-03 20:28:40",one_time,247.00,enterprise,completed
968,213,"2023-09-22 02:31:01",refund,-215.00,enterprise,completed
969,214,"2025-05-16 05:19:46",one_time,389.00,professional,pending
970,214,"2024-09-11 12:16:17",refund,-34.00,professional,completed
971,214,"2025-05-10 14:19:57",one_time,68.00,professional,completed
972,214,"2024-12-21 01:57:32",one_time,209.00,professional,completed
973,214,"2024-11-27 19:56:05",refund,-31.00,professional,pending
974,215,"2023-08-23 14:28:01",one_time,469.00,enterprise,completed
975,215,"2025-05-29 09:24:02",refund,-169.00,enterprise,completed
976,215,"2024-04-21 19:52:05",mrr,299.00,enterprise,pending
977,215,"2024-02-02 02:35:48",mrr,299.00,enterprise,completed
978,215,"2025-02-02 04:23:35",mrr,299.00,enterprise,completed
979,216,"2024-05-05 05:50:24",mrr,299.00,enterprise,completed
980,216,"2025-01-12 19:43:18",refund,-200.00,enterprise,failed
981,216,"2024-10-02 19:08:57",refund,-112.00,enterprise,completed
982,217,"2025-11-14 09:20:26",mrr,0.00,free,pending
983,217,"2025-11-03 06:13:52",mrr,0.00,free,completed
984,218,"2025-07-04 09:52:34",refund,-15.00,starter,completed
985,218,"2025-02-14 01:29:42",one_time,125.00,starter,completed
986,219,"2025-10-10 00:52:59",mrr,99.00,professional,pending
987,219,"2025-05-16 03:15:28",one_time,406.00,professional,completed
988,219,"2025-07-18 05:57:47",refund,-19.00,professional,failed
989,220,"2024-10-17 13:03:31",one_time,130.00,starter,failed
990,220,"2024-04-14 21:46:39",refund,-19.00,starter,completed
991,220,"2023-06-04 22:41:18",one_time,294.00,starter,completed
992,220,"2025-07-24 01:01:28",mrr,29.00,starter,completed
993,220,"2023-10-29 02:35:13",one_time,285.00,starter,pending
994,220,"2024-07-22 22:52:22",refund,-27.00,starter,completed
995,220,"2023-09-16 15:43:07",one_time,383.00,starter,pending
996,221,"2025-05-25 21:02:42",refund,-98.00,enterprise,completed
997,221,"2025-09-04 01:54:34",refund,-206.00,enterprise,failed
998,221,"2025-05-01 12:10:21",one_time,205.00,enterprise,completed
999,221,"2025-06-02 12:09:45",refund,-138.00,enterprise,completed
1000,221,"2025-08-10 22:22:11",one_time,209.00,enterprise,completed
1001,221,"2025-03-03 21:58:14",refund,-170.00,enterprise,completed
1002,222,"2025-11-14 06:06:17",mrr,0.00,free,completed
1003,222,"2025-08-24 03:18:33",mrr,0.00,free,failed
1004,222,"2025-09-03 08:41:17",mrr,0.00,free,failed
1005,222,"2025-11-14 13:31:35",mrr,0.00,free,completed
1006,223,"2025-09-30 00:39:22",one_time,367.00,professional,completed
1007,223,"2025-04-08 23:35:20",refund,-31.00,professional,completed
1008,223,"2025-05-10 17:17:27",refund,-33.00,professional,failed
1009,224,"2025-01-02 18:43:41",mrr,99.00,professional,pending
1010,224,"2025-06-09 15:38:31",refund,-32.00,professional,completed
1011,224,"2024-12-31 17:30:51",one_time,245.00,professional,failed
1012,224,"2025-05-05 18:49:48",one_time,183.00,professional,failed
1013,224,"2025-06-03 03:05:36",mrr,99.00,professional,pending
1014,224,"2025-02-21 13:51:49",mrr,99.00,professional,failed
1015,225,"2024-04-27 12:00:48",mrr,0.00,free,failed
1016,225,"2024-07-24 07:14:12",mrr,0.00,free,failed
1017,226,"2025-04-29 19:09:22",mrr,29.00,starter,failed
1018,226,"2025-09-04 18:07:58",one_time,271.00,starter,completed
1019,226,"2025-03-15 14:51:54",refund,-14.00,starter,completed
1020,226,"2024-10-24 07:23:26",one_time,335.00,starter,completed
1021,226,"2024-10-16 22:08:38",one_time,246.00,starter,failed
1022,226,"2024-10-29 15:55:18",one_time,127.00,starter,pending
1023,226,"2025-11-18 09:22:41",mrr,29.00,starter,completed
1024,227,"2025-07-30 23:02:13",one_time,153.00,enterprise,pending
1025,227,"2025-10-04 18:36:20",mrr,299.00,enterprise,failed
1026,228,"2025-05-18 11:29:26",refund,-10.00,starter,completed
1027,228,"2025-09-26 06:46:18",refund,-10.00,starter,completed
1028,228,"2024-12-16 00:33:32",refund,-17.00,starter,pending
1029,229,"2023-09-09 06:03:51",mrr,0.00,free,pending
1030,229,"2023-07-27 14:26:54",mrr,0.00,free,completed
1031,229,"2025-05-26 03:31:49",mrr,0.00,free,pending
1032,229,"2025-02-25 18:58:53",mrr,0.00,free,completed
1033,230,"2025-07-18 19:41:31",refund,-43.00,professional,completed
1034,230,"2024-10-29 05:04:47",one_time,381.00,professional,pending
1035,230,"2025-06-12 06:13:24",mrr,99.00,professional,completed
1036,230,"2025-01-10 23:08:39",one_time,194.00,professional,pending
1037,230,"2025-08-01 10:06:19",refund,-62.00,professional,completed
1038,230,"2025-10-21 05:04:36",mrr,99.00,professional,failed
1039,230,"2025-04-14 08:57:55",mrr,99.00,professional,completed
1040,231,"2024-06-10 10:58:22",refund,-216.00,enterprise,completed
1041,231,"2025-01-22 14:10:25",mrr,299.00,enterprise,failed
1042,231,"2025-07-03 10:53:13",refund,-60.00,enterprise,pending
1043,231,"2025-09-21 09:53:26",one_time,54.00,enterprise,failed
1044,231,"2025-06-21 04:40:51",refund,-212.00,enterprise,completed
1045,232,"2024-11-17 19:09:03",one_time,25.00,free,completed
1046,232,"2024-11-15 21:20:02",mrr,0.00,free,completed
1047,232,"2024-10-20 03:58:41",mrr,0.00,free,failed
1048,232,"2025-03-28 09:35:29",mrr,0.00,free,pending
1049,232,"2025-06-17 15:44:15",mrr,0.00,free,completed
1050,232,"2025-10-22 13:02:45",mrr,0.00,free,failed
1051,233,"2025-07-09 00:06:26",refund,-47.00,professional,failed
1052,233,"2025-05-20 23:44:05",one_time,280.00,professional,completed
1053,233,"2024-08-17 05:53:35",mrr,99.00,professional,failed
1054,233,"2024-03-10 18:07:55",refund,-45.00,professional,completed
1055,233,"2025-09-14 04:17:34",mrr,99.00,professional,completed
1056,233,"2025-01-24 02:12:45",one_time,233.00,professional,pending
1057,234,"2023-09-14 22:21:39",refund,-10.00,starter,completed
1058,234,"2025-04-27 08:47:45",one_time,95.00,starter,pending
1059,235,"2025-04-22 16:42:08",one_time,301.00,starter,completed
1060,235,"2025-04-09 01:54:43",one_time,399.00,starter,failed
1061,236,"2023-12-14 05:43:44",mrr,0.00,free,pending
1062,236,"2025-04-19 00:57:09",mrr,0.00,free,completed
1063,237,"2025-09-19 07:54:20",refund,-87.00,enterprise,failed
1064,237,"2025-03-02 09:14:55",mrr,299.00,enterprise,completed
1065,237,"2025-10-29 06:36:06",refund,-111.00,enterprise,completed
1066,237,"2025-11-27 18:59:08",refund,-97.00,enterprise,completed
1067,237,"2025-04-22 04:40:05",mrr,299.00,enterprise,completed
1068,238,"2023-12-19 00:20:46",one_time,283.00,starter,pending
1069,238,"2024-10-17 07:14:21",one_time,130.00,starter,completed
1070,238,"2024-03-11 08:12:34",refund,-16.00,starter,completed
1071,238,"2024-09-14 11:52:28",refund,-14.00,starter,completed
1072,238,"2024-07-24 09:02:17",mrr,29.00,starter,completed
1073,238,"2024-06-10 14:46:09",refund,-26.00,starter,completed
1074,239,"2025-01-31 08:09:36",mrr,0.00,free,pending
1075,239,"2025-09-01 19:35:02",mrr,0.00,free,failed
1076,239,"2025-08-02 13:01:02",mrr,0.00,free,failed
1077,240,"2024-08-28 13:59:01",mrr,0.00,free,pending
1078,240,"2025-02-24 19:40:13",mrr,0.00,free,completed
1079,241,"2025-10-10 22:58:58",refund,-133.00,enterprise,failed
1080,241,"2025-08-18 02:39:07",one_time,331.00,enterprise,completed
1081,241,"2025-08-27 19:06:41",mrr,299.00,enterprise,completed
1082,241,"2025-05-26 02:51:27",mrr,299.00,enterprise,completed
1083,241,"2025-07-07 17:33:50",mrr,299.00,enterprise,completed
1084,241,"2025-05-16 01:57:35",mrr,299.00,enterprise,completed
1085,241,"2025-07-25 19:31:16",refund,-261.00,enterprise,completed
1086,242,"2023-12-17 01:11:26",refund,-16.00,professional,failed
1087,242,"2024-10-17 19:20:59",one_time,312.00,professional,pending
1088,242,"2023-09-14 18:04:19",one_time,105.00,professional,completed
1089,242,"2024-07-01 18:20:14",mrr,99.00,professional,completed
1090,242,"2023-06-07 23:22:14",mrr,99.00,professional,completed
1091,242,"2025-10-31 01:50:02",refund,-41.00,professional,pending
1092,242,"2025-10-19 18:58:37",one_time,174.00,professional,completed
1093,243,"2025-06-16 19:46:22",mrr,299.00,enterprise,pending
1094,243,"2025-06-09 22:57:36",one_time,132.00,enterprise,completed
1095,243,"2025-08-08 13:46:00",one_time,275.00,enterprise,completed
1096,243,"2025-08-24 21:37:53",mrr,299.00,enterprise,pending
1097,244,"2024-06-26 22:14:47",mrr,99.00,professional,completed
1098,244,"2024-07-07 21:24:17",one_time,247.00,professional,pending
1099,244,"2025-01-28 18:25:54",refund,-51.00,professional,failed
1100,245,"2025-07-09 19:01:23",mrr,0.00,free,pending
1101,245,"2025-10-05 13:01:18",mrr,0.00,free,failed
1102,245,"2024-12-29 19:24:36",mrr,0.00,free,completed
1103,246,"2025-01-28 16:45:07",mrr,299.00,enterprise,completed
1104,246,"2025-06-19 01:58:17",refund,-197.00,enterprise,completed
1105,247,"2024-11-10 14:36:10",refund,-15.00,professional,completed
1106,247,"2024-08-31 10:19:07",one_time,383.00,professional,completed
1107,247,"2025-03-22 16:37:20",one_time,358.00,professional,completed
1108,247,"2025-07-08 18:49:19",one_time,326.00,professional,completed
1109,247,"2025-08-04 08:22:27",mrr,99.00,professional,failed
1110,247,"2025-05-24 21:22:13",one_time,428.00,professional,failed
1111,248,"2025-11-06 01:06:25",mrr,29.00,starter,pending
1112,248,"2025-10-23 14:40:42",refund,-12.00,starter,completed
1113,248,"2025-10-29 03:43:57",mrr,29.00,starter,pending
1114,249,"2025-03-10 19:09:35",one_time,467.00,professional,failed
1115,249,"2025-09-17 04:02:52",mrr,99.00,professional,failed
1116,250,"2025-07-16 15:33:37",mrr,0.00,free,pending
1117,251,"2025-06-18 01:55:15",mrr,99.00,professional,pending
1118,251,"2025-05-28 10:42:28",mrr,99.00,professional,pending
1119,251,"2025-04-27 00:04:13",refund,-47.00,professional,completed
1120,252,"2025-01-05 17:13:19",mrr,299.00,enterprise,pending
1121,252,"2025-07-30 11:16:52",one_time,13.00,enterprise,failed
1122,253,"2024-06-23 21:36:24",one_time,197.00,enterprise,failed
1123,253,"2025-09-06 23:57:05",mrr,299.00,enterprise,failed
1124,253,"2025-01-07 00:33:44",refund,-219.00,enterprise,pending
1125,253,"2024-01-01 07:23:50",one_time,48.00,enterprise,completed
1126,253,"2025-10-17 21:07:20",one_time,98.00,enterprise,completed
1127,253,"2023-12-07 01:21:18",mrr,299.00,enterprise,failed
1128,253,"2024-08-06 22:49:21",mrr,299.00,enterprise,failed
1129,254,"2024-05-29 20:27:58",mrr,99.00,professional,completed
1130,254,"2025-02-01 05:30:58",mrr,99.00,professional,failed
1131,254,"2024-01-04 21:20:04",one_time,190.00,professional,pending
1132,255,"2025-06-07 03:31:52",mrr,29.00,starter,completed
1133,255,"2025-03-07 16:48:15",refund,-14.00,starter,pending
1134,255,"2025-09-05 09:37:24",refund,-16.00,starter,failed
1135,255,"2025-11-23 10:38:30",mrr,29.00,starter,completed
1136,255,"2025-06-04 12:52:53",refund,-11.00,starter,failed
1137,256,"2025-09-25 19:44:03",one_time,274.00,starter,pending
1138,256,"2024-08-11 04:20:35",mrr,29.00,starter,completed
1139,256,"2025-06-26 08:29:17",one_time,32.00,starter,failed
1140,256,"2025-05-15 13:56:55",mrr,29.00,starter,completed
1141,256,"2025-09-18 19:00:14",one_time,407.00,starter,completed
1142,256,"2025-11-07 12:29:47",one_time,264.00,starter,pending
1143,257,"2025-11-18 22:51:00",mrr,299.00,enterprise,completed
1144,257,"2025-10-27 15:25:08",mrr,299.00,enterprise,pending
1145,257,"2025-09-14 19:49:05",one_time,291.00,enterprise,completed
1146,257,"2025-11-28 03:39:29",refund,-75.00,enterprise,failed
1147,257,"2025-09-16 16:28:53",one_time,310.00,enterprise,completed
1148,257,"2025-10-01 22:01:30",refund,-101.00,enterprise,pending
1149,258,"2025-03-24 11:17:43",one_time,31.00,free,pending
1150,258,"2024-11-24 05:22:30",mrr,0.00,free,completed
1151,258,"2024-09-24 07:07:30",mrr,0.00,free,completed
1152,258,"2023-09-13 18:40:51",mrr,0.00,free,completed
1153,258,"2024-02-28 19:47:18",mrr,0.00,free,failed
1154,258,"2023-07-03 13:25:00",mrr,0.00,free,pending
1155,258,"2025-04-14 08:34:09",mrr,0.00,free,failed
1156,258,"2023-09-14 18:14:03",mrr,0.00,free,completed
1157,259,"2025-01-18 04:55:47",one_time,147.00,professional,completed
1158,259,"2024-10-18 08:37:52",mrr,99.00,professional,completed
1159,259,"2024-04-01 17:26:18",mrr,99.00,professional,completed
1160,259,"2024-08-31 04:37:54",mrr,99.00,professional,pending
1161,259,"2024-04-12 00:41:13",one_time,107.00,professional,failed
1162,259,"2024-02-13 09:45:32",one_time,168.00,professional,completed
1163,259,"2024-09-29 14:47:07",one_time,115.00,professional,completed
1164,260,"2024-07-06 16:05:14",one_time,44.00,free,failed
1165,260,"2024-09-15 01:47:27",mrr,0.00,free,completed
1166,261,"2025-05-23 08:36:09",mrr,29.00,starter,pending
1167,262,"2025-09-19 14:23:20",mrr,0.00,free,completed
1168,262,"2025-03-16 09:04:09",mrr,0.00,free,completed
1169,262,"2024-09-02 09:01:15",mrr,0.00,free,completed
1170,262,"2025-04-06 20:26:43",one_time,15.00,free,completed
1171,262,"2023-08-20 10:37:02",mrr,0.00,free,pending
1172,262,"2025-04-08 22:55:31",mrr,0.00,free,failed
1173,263,"2024-11-27 02:16:33",mrr,299.00,enterprise,completed
1174,263,"2025-02-09 06:26:42",mrr,299.00,enterprise,completed
1175,263,"2024-07-12 06:21:50",mrr,299.00,enterprise,completed
1176,263,"2024-05-12 11:32:58",one_time,209.00,enterprise,pending
1177,263,"2023-03-26 06:30:03",refund,-194.00,enterprise,completed
1178,263,"2025-04-24 01:09:28",one_time,233.00,enterprise,completed
1179,264,"2024-09-12 12:09:53",one_time,344.00,professional,failed
1180,264,"2025-09-09 20:44:37",one_time,439.00,professional,pending
1181,265,"2025-09-18 19:00:22",mrr,99.00,professional,pending
1182,265,"2025-07-13 23:10:33",refund,-89.00,professional,completed
1183,266,"2025-11-21 23:14:05",mrr,0.00,free,completed
1184,266,"2025-11-22 12:31:10",mrr,0.00,free,completed
1185,267,"2025-11-06 20:10:05",one_time,353.00,professional,completed
1186,267,"2025-08-21 03:39:08",one_time,90.00,professional,completed
1187,267,"2025-10-16 03:41:55",mrr,99.00,professional,completed
1188,267,"2025-08-27 14:16:09",refund,-32.00,professional,completed
1189,268,"2024-08-22 13:49:41",mrr,0.00,free,failed
1190,268,"2025-06-29 16:50:51",mrr,0.00,free,failed
1191,268,"2025-06-30 00:48:13",mrr,0.00,free,completed
1192,268,"2025-08-06 10:36:13",mrr,0.00,free,completed
1193,268,"2025-01-27 09:14:13",mrr,0.00,free,pending
1194,268,"2025-06-17 13:07:06",mrr,0.00,free,completed
1195,268,"2025-01-03 22:00:58",mrr,0.00,free,failed
1196,268,"2024-05-28 00:07:44",one_time,33.00,free,failed
1197,269,"2025-08-16 13:36:21",refund,-151.00,enterprise,failed
1198,269,"2025-08-03 13:50:33",one_time,474.00,enterprise,completed
1199,270,"2025-11-10 06:56:33",mrr,29.00,starter,pending
1200,270,"2025-08-04 19:51:09",refund,-22.00,starter,pending
1201,270,"2025-06-12 11:43:15",refund,-27.00,starter,completed
1202,270,"2025-07-03 07:04:32",one_time,354.00,starter,pending
1203,270,"2025-10-18 02:48:40",refund,-21.00,starter,completed
1204,270,"2023-10-15 10:27:01",refund,-18.00,starter,completed
1205,271,"2025-10-22 07:28:53",mrr,29.00,starter,pending
1206,271,"2025-08-21 00:09:47",mrr,29.00,starter,completed
1207,271,"2025-09-26 12:53:21",one_time,44.00,starter,completed
1208,271,"2025-08-19 20:40:48",mrr,29.00,starter,completed
1209,272,"2024-09-14 21:00:43",refund,-144.00,enterprise,failed
1210,272,"2025-04-01 04:45:13",mrr,299.00,enterprise,pending
1211,272,"2025-11-05 03:25:30",mrr,299.00,enterprise,completed
1212,272,"2024-09-13 13:55:40",refund,-12.00,enterprise,completed
1213,273,"2025-11-26 07:51:56",refund,-36.00,professional,completed
1214,273,"2025-11-21 14:57:30",mrr,99.00,professional,completed
1215,273,"2025-11-28 23:42:45",refund,-21.00,professional,pending
1216,273,"2025-11-27 16:35:43",mrr,99.00,professional,completed
1217,274,"2025-11-19 16:51:50",refund,-248.00,enterprise,completed
1218,274,"2025-10-29 22:01:51",one_time,423.00,enterprise,pending
1219,274,"2025-05-10 14:08:19",one_time,474.00,enterprise,completed
1220,274,"2025-09-24 17:05:54",mrr,299.00,enterprise,pending
1221,274,"2025-04-22 23:26:57",mrr,299.00,enterprise,pending
1222,274,"2025-06-25 22:35:28",refund,-265.00,enterprise,failed
1223,274,"2025-03-23 09:57:29",refund,-193.00,enterprise,completed
1224,274,"2025-10-25 19:37:43",mrr,299.00,enterprise,completed
1225,275,"2025-04-27 17:01:45",mrr,99.00,professional,pending
1226,275,"2025-08-05 13:35:40",mrr,99.00,professional,completed
1227,275,"2025-11-03 18:25:19",mrr,99.00,professional,completed
1228,275,"2025-04-20 20:42:16",mrr,99.00,professional,pending
1229,276,"2024-01-22 00:41:49",refund,-67.00,professional,completed
1230,276,"2024-04-13 05:47:56",refund,-32.00,professional,pending
1231,277,"2025-06-09 02:13:04",one_time,394.00,starter,completed
1232,277,"2023-12-29 18:54:01",refund,-27.00,starter,failed
1233,277,"2024-01-05 03:06:06",one_time,451.00,starter,completed
1234,277,"2023-03-16 15:04:07",mrr,29.00,starter,completed
1235,277,"2024-11-03 09:05:26",refund,-23.00,starter,failed
1236,277,"2023-07-12 13:10:22",refund,-16.00,starter,failed
1237,277,"2025-09-15 01:46:20",mrr,29.00,starter,failed
1238,278,"2025-01-14 02:26:14",mrr,0.00,free,completed
1239,278,"2025-07-01 07:20:43",mrr,0.00,free,completed
1240,278,"2023-07-04 07:54:54",mrr,0.00,free,completed
1241,278,"2024-02-06 17:54:54",mrr,0.00,free,completed
1242,278,"2023-07-26 05:14:41",mrr,0.00,free,pending
1243,278,"2023-09-10 05:26:47",mrr,0.00,free,pending
1244,278,"2025-04-22 09:55:06",mrr,0.00,free,completed
1245,279,"2024-12-14 03:16:36",one_time,78.00,enterprise,completed
1246,279,"2025-04-09 03:06:48",mrr,299.00,enterprise,pending
1247,279,"2024-07-03 04:56:55",refund,-237.00,enterprise,completed
1248,279,"2025-01-24 05:22:13",mrr,299.00,enterprise,failed
1249,279,"2024-11-24 22:48:12",mrr,299.00,enterprise,completed
1250,280,"2025-05-19 13:20:23",mrr,0.00,free,completed
1251,280,"2025-01-19 08:50:37",mrr,0.00,free,completed
1252,281,"2025-08-18 13:07:32",mrr,0.00,free,completed
1253,281,"2025-10-31 17:11:14",mrr,0.00,free,failed
1254,281,"2025-08-11 02:26:52",mrr,0.00,free,completed
1255,281,"2025-08-28 02:28:27",mrr,0.00,free,failed
1256,281,"2025-10-10 18:05:51",mrr,0.00,free,completed
1257,281,"2025-10-19 11:16:57",mrr,0.00,free,failed
1258,281,"2025-11-14 20:01:08",one_time,29.00,free,completed
1259,281,"2025-09-08 22:05:43",mrr,0.00,free,completed
1260,282,"2024-09-07 09:31:16",refund,-99.00,professional,failed
1261,282,"2025-03-12 12:17:56",refund,-76.00,professional,completed
1262,282,"2024-12-18 23:02:54",refund,-91.00,professional,pending
1263,282,"2025-09-20 14:53:46",one_time,104.00,professional,completed
1264,282,"2025-08-15 05:02:27",mrr,99.00,professional,pending
1265,283,"2025-10-01 14:21:15",one_time,200.00,enterprise,completed
1266,283,"2025-11-15 08:04:44",refund,-210.00,enterprise,completed
1267,283,"2025-10-09 12:41:17",mrr,299.00,enterprise,completed
1268,283,"2025-08-07 10:31:36",refund,-17.00,enterprise,completed
1269,283,"2025-10-15 01:18:31",mrr,299.00,enterprise,failed
1270,283,"2025-10-15 22:06:53",one_time,207.00,enterprise,pending
1271,283,"2025-10-20 19:37:46",mrr,299.00,enterprise,completed
1272,283,"2025-08-11 19:14:17",one_time,313.00,enterprise,completed
1273,284,"2025-10-01 01:13:03",mrr,0.00,free,completed
1274,284,"2025-09-28 11:11:54",one_time,15.00,free,completed
1275,284,"2025-08-10 07:01:42",mrr,0.00,free,failed
1276,284,"2025-09-15 05:48:37",mrr,0.00,free,completed
1277,285,"2025-06-28 09:29:58",mrr,0.00,free,completed
1278,285,"2025-05-29 17:07:20",mrr,0.00,free,failed
1279,285,"2025-05-07 00:24:05",one_time,18.00,free,completed
1280,286,"2025-05-27 05:32:24",mrr,0.00,free,completed
1281,286,"2025-11-28 00:20:44",mrr,0.00,free,pending
1282,286,"2025-08-01 12:11:39",mrr,0.00,free,completed
1283,286,"2025-06-13 10:51:06",mrr,0.00,free,completed
1284,286,"2025-08-07 15:52:05",mrr,0.00,free,pending
1285,286,"2025-05-13 06:56:35",mrr,0.00,free,pending
1286,286,"2025-10-05 21:59:12",mrr,0.00,free,failed
1287,287,"2025-06-29 11:37:46",refund,-22.00,starter,failed
